release_date,title,genre,region,want_to_see,url
2026-08-14,逃出绝命街,"['动作', '科幻', '惊悚']",['美国'],22569,https://movie.douban.com/subject/36318703/
2026-08-17,最小的大片,"['儿童', '喜剧']",['中国大陆'],114,https://movie.douban.com/subject/37248641/
2026-08-19,机器人总动员,"['科幻', '动画', '冒险']",['美国'],391441,https://movie.douban.com/subject/2131459/
2026-08-19,不想失去你,"['剧情', '爱情']",['中国大陆'],1060,https://movie.douban.com/subject/36779597/
2026-08-19,喜欢高兴爱,"['剧情', '爱情']",['中国大陆'],823,https://movie.douban.com/subject/35317825/
2026-08-19,偷偷喜欢你,"['剧情', '爱情']",['中国台湾'],805,https://movie.douban.com/subject/36994226/
2026-08-19,我想留在你身边,"['爱情', '奇幻']",['中国大陆'],796,https://movie.douban.com/subject/35390242/
2026-08-21,怒之杀,"['动作', '犯罪', '惊悚']","['英国', '美国']",3843,https://movie.douban.com/subject/36889088/
2026-08-22,大唐妖探,"['喜剧', '动画', '悬疑']",['中国大陆'],4396,https://movie.douban.com/subject/35464353/
2026-08-28,肖申克的救赎,"['犯罪', '剧情']",['美国'],517799,https://movie.douban.com/subject/1292052/
2026-08-28,密档,"['剧情', '悬疑']",['中国大陆'],1097,https://movie.douban.com/subject/35209727/
2026-08-29,时代宠儿,"['剧情', '爱情']",['中国大陆'],24,https://movie.douban.com/subject/38592284/
2026-09-04,杀死比尔：血色全传,"['动作', '犯罪']",['美国'],68488,https://movie.douban.com/subject/10756537/
2026-09-05,燃烧吧！爸爸,"['剧情', '喜剧']",['中国大陆'],3271,https://movie.douban.com/subject/36903929/
2026-09-12,浪花儿,['纪录片'],['中国大陆'],3537,https://movie.douban.com/subject/37527015/
2026-09-99,复仇者联盟4：终局之战,"['剧情', '动作', '科幻']",['美国'],202067,https://movie.douban.com/subject/26100958/
2026-10-23,象行记,['纪录片'],"['中国大陆', '新加坡']",638,https://movie.douban.com/subject/36464801/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],99535,https://movie.douban.com/subject/36212391/
2027-02-99,守密者,['剧情'],['中国大陆'],672,https://movie.douban.com/subject/37497264/
