release_date,title,genre,region,want_to_see,url
2025-08-29,有朵云像你,"['剧情', '爱情', '奇幻']",['中国大陆'],2305,https://movie.douban.com/subject/36638072/
2025-08-29,寻找1999的月老,"['剧情 Drama', '爱情 Romance']",['中国大陆'],556,https://movie.douban.com/subject/36860079/
2025-08-29,翡翠城巫师,"['奇幻', '家庭']",['俄罗斯'],342,https://movie.douban.com/subject/36978618/
2025-08-29,醉刀客,"['剧情', '动作', '古装']",['中国大陆'],180,https://movie.douban.com/subject/36847664/
2025-08-30,蛟龙行动,"['剧情', '动作', '战争']",['中国大陆'],28248,https://movie.douban.com/subject/35295960/
2025-09-03,长空之王,"['剧情', '动作']",['中国大陆'],34012,https://movie.douban.com/subject/35209731/
2025-09-03,生还,"['剧情', '战争']",['中国大陆'],860,https://movie.douban.com/subject/37296895/
2025-09-03,营救飞虎,"['剧情', '动作', '历史']",['中国大陆'],471,https://movie.douban.com/subject/37109678/
2025-09-05,关于约会的一切,"['喜剧', '爱情']",['意大利'],42264,https://movie.douban.com/subject/37067150/
2025-09-05,蜗牛回忆录,"['剧情', '动画']",['澳大利亚'],37118,https://movie.douban.com/subject/36467821/
2025-09-05,爱的暂停键,"['剧情', '爱情']",['挪威'],15121,https://movie.douban.com/subject/36253688/
2025-09-05,窗外是蓝星,['纪录片'],['中国大陆'],769,https://movie.douban.com/subject/37007685/
2025-09-05,甜蜜恰好也三十,"['剧情', '喜剧', '爱情']",['中国大陆'],70,https://movie.douban.com/subject/30148235/
2025-09-06,小鹿斑比：清算,"['惊悚', '恐怖']","['英国', '美国']",1638,https://movie.douban.com/subject/36323488/
2025-09-06,红丝绸,"['动作', '历史', '悬疑']","['俄罗斯', '中国大陆']",820,https://movie.douban.com/subject/36926995/
2025-09-13,轻于鸿毛,['剧情'],['中国大陆'],3469,https://movie.douban.com/subject/36782374/
2025-09-18,731,"['剧情', '战争']",['中国大陆'],86591,https://movie.douban.com/subject/27605659/
2025-09-99,父辈的天空,"['历史', '战争', '纪录片']",['中国大陆'],13,https://movie.douban.com/subject/37491016/
2025-10-01,刺杀小说家2,"['动作', '奇幻']",['中国大陆'],13404,https://movie.douban.com/subject/35382381/
2025-10-01,抓特务,"['剧情', '犯罪']",['中国大陆'],5029,https://movie.douban.com/subject/36812879/
2025-10-01,三国的星空第一部,"['剧情', '历史', '动画']",['中国大陆'],2838,https://movie.douban.com/subject/36830173/
2025-10-01,熊猫计划2,"['喜剧', '动作']",['中国大陆'],1442,https://movie.douban.com/subject/37211128/
2025-10-01,猪猪侠·一只老猪的逆袭,"['剧情', '喜剧', '动画']",['中国大陆'],926,https://movie.douban.com/subject/37282414/
2025-10-99,小兵张嘎,"['剧情', '喜剧', '战争']",['中国大陆'],101,https://movie.douban.com/subject/36357382/
2025-11-15,三滴血,"['剧情', '犯罪']",['中国大陆'],12045,https://movie.douban.com/subject/30286126/
2025-12-31,无名之辈：意义非凡,"['喜剧', '犯罪']",['中国大陆'],20947,https://movie.douban.com/subject/36311677/
2025-12-31,浪浪人生,['剧情'],['中国大陆'],2820,https://movie.douban.com/subject/36207392/
2025-12-31,匿杀,"['犯罪', '悬疑']",['中国大陆'],1208,https://movie.douban.com/subject/36073533/
2026-05-01,千金不换,"['剧情', '喜剧']",['中国大陆'],1923,https://movie.douban.com/subject/36918875/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],85029,https://movie.douban.com/subject/36212391/
