release_date,title,genre,region,want_to_see,url
2025-04-30,水饺皇后,"['剧情', '传记']","['中国大陆', '中国香港']",5891,https://movie.douban.com/subject/33414470/
2025-04-99,孤独摇滚（上）,"['动画', '音乐']",['日本'],2375,https://movie.douban.com/subject/36415357/
2025-04-99,孤独摇滚（下）,"['剧情', '动画', '音乐']",['日本'],1241,https://movie.douban.com/subject/36613553/
2025-05-01,独一无二,['剧情'],['中国大陆'],2195,https://movie.douban.com/subject/36896644/
