release_date,title,genre,region,want_to_see,url
2025-03-28,制暴：无限杀机,"['动作', '惊悚']","['英国', '美国']",4441,https://movie.douban.com/subject/33415953/
2025-03-28,周末狂飙,"['剧情', '动作']","['法国', '中国台湾']",2491,https://movie.douban.com/subject/36453867/
2025-04-02,特别的你,['纪录片'],['中国大陆'],425,https://movie.douban.com/subject/36946781/
2025-04-03,热烈,"['剧情', '喜剧']",['中国大陆'],73106,https://movie.douban.com/subject/35556001/
2025-04-03,不说话的爱,['剧情'],['中国大陆'],10499,https://movie.douban.com/subject/35907663/
2025-04-03,不完美逃脱,"['犯罪', '悬疑', '惊悚']",['中国大陆'],441,https://movie.douban.com/subject/35295042/
2025-04-04,我的世界大电影,"['动作', '动画', '奇幻']","['美国', '瑞典']",10926,https://movie.douban.com/subject/26149750/
2025-04-04,向阳·花,"['剧情', '犯罪']",['中国大陆'],9916,https://movie.douban.com/subject/36954004/
2025-04-04,下一个台风,['剧情'],['中国大陆'],6318,https://movie.douban.com/subject/36752985/
2025-04-04,阳光照耀青春里,['剧情'],"['中国大陆', '中国香港']",5796,https://movie.douban.com/subject/35411283/
2025-04-04,机动战士高达：跨时之战,"['科幻', '动画', '冒险']",['日本'],1893,https://movie.douban.com/subject/37143373/
2025-04-11,荒蛮故事,"['剧情', '喜剧', '犯罪']","['阿根廷', '西班牙']",301701,https://movie.douban.com/subject/24750126/
2025-04-11,速度与激情7,"['动作', '犯罪']","['美国', '中国大陆']",61108,https://movie.douban.com/subject/23761370/
2025-04-11,此心安处,['剧情'],['美国'],6265,https://movie.douban.com/subject/35782224/
2025-04-11,谍网追凶,"['动作', '惊悚']",['美国'],5135,https://movie.douban.com/subject/36251574/
2025-04-15,东四十条,['剧情'],['中国大陆'],6530,https://movie.douban.com/subject/36215199/
2025-04-18,黎明的一切,['剧情'],['日本'],25503,https://movie.douban.com/subject/36135198/
2025-04-18,火之鸟 伊甸之花,"['剧情', '科幻', '动画']",['日本'],1246,https://movie.douban.com/subject/36478774/
2025-04-30,水饺皇后,"['剧情', '传记']","['中国大陆', '中国香港']",6457,https://movie.douban.com/subject/33414470/
2025-04-99,会计刺客2,"['剧情', '动作', '犯罪']",['美国'],4117,https://movie.douban.com/subject/27077476/
2025-04-99,孤独摇滚(上),"['动画', '音乐']",['日本'],2679,https://movie.douban.com/subject/36415357/
2025-04-99,赎梦,"['剧情', '犯罪', '恐怖']",['中国香港'],1584,https://movie.douban.com/subject/35480795/
2025-04-99,孤独摇滚(下),"['剧情', '动画', '音乐']",['日本'],1451,https://movie.douban.com/subject/36613553/
2025-05-01,独一无二,['剧情'],['中国大陆'],2678,https://movie.douban.com/subject/36896644/
2025-05-01,猎金游戏,"['剧情', '犯罪']",['中国大陆'],2274,https://movie.douban.com/subject/35929258/
2025-05-01,苍茫的天涯是我的爱,"['剧情', '喜剧']",['中国大陆'],865,https://movie.douban.com/subject/36978067/
2025-05-01,好工作！,"['剧情', '喜剧']",['中国大陆'],398,https://movie.douban.com/subject/37039947/
2025-05-01,开心超人之逆世营救,"['儿童', '科幻', '动画']",['中国大陆'],256,https://movie.douban.com/subject/36851305/
2025-05-09,祭屋,"['惊悚', '恐怖']",['中国大陆'],203,https://movie.douban.com/subject/37193368/
2025-05-30,时间之子,"['动画', '奇幻', '冒险']",['中国大陆'],3624,https://movie.douban.com/subject/36469477/
2025-05-99,雷霆特攻队*,"['剧情', '动作', '科幻']",['美国'],11465,https://movie.douban.com/subject/35927475/
2025-05-99,星际宝贝史迪奇,"['剧情', '喜剧', '动作']",['美国'],4529,https://movie.douban.com/subject/30345743/
2025-07-05,星河入梦,"['动作', '科幻', '冒险']",['中国大陆'],3231,https://movie.douban.com/subject/36883105/
2025-07-25,长安的荔枝,"['剧情', '喜剧', '古装']",['中国大陆'],7909,https://movie.douban.com/subject/36185502/
2025-07-31,731,"['剧情', '战争']",['中国大陆'],37451,https://movie.douban.com/subject/27605659/
2025-10-01,熊猫计划2,"['喜剧', '动作']",['中国大陆'],674,https://movie.douban.com/subject/37211128/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],80108,https://movie.douban.com/subject/36212391/
