release_date,title,genre,region,want_to_see,url
2025-11-27,我的世界没有我,"['剧情', '家庭']",['中国大陆'],483,https://movie.douban.com/subject/37473361/
2025-11-27,小丑爸爸,['家庭'],['中国大陆'],49,https://movie.douban.com/subject/37069656/
2025-11-28,死钻倒影,"['动作', '犯罪', '悬疑']","['比利时', '卢森堡']",5489,https://movie.douban.com/subject/36219474/
2025-11-28,皮囊,"['悬疑', '奇幻', '惊悚']",['中国大陆'],972,https://movie.douban.com/subject/35633783/
2025-11-28,英雄三元里,"['剧情', '历史', '战争']",['中国大陆'],289,https://movie.douban.com/subject/37395403/
2025-11-28,半夜叫你别回头2,"['惊悚', '恐怖']",['中国大陆'],128,https://movie.douban.com/subject/37515166/
2025-11-29,山河故人,"['剧情', '家庭']","['中国大陆', '法国']",187462,https://movie.douban.com/subject/25890005/
2025-11-29,团圆必胜,['喜剧'],['中国香港'],563,https://movie.douban.com/subject/37096553/
2025-11-29,天堂附近,"['剧情', '爱情', '犯罪']",['中国大陆'],17,https://movie.douban.com/subject/37816899/
2025-12-02,野果之歌,"['剧情', '爱情']",['中国大陆'],718,https://movie.douban.com/subject/36074991/
2025-12-05,控方证人,"['剧情', '犯罪', '悬疑']",['美国'],532197,https://movie.douban.com/subject/1296141/
2025-12-05,猎杀游戏,"['动作', '科幻', '惊悚']","['美国', '英国']",6218,https://movie.douban.com/subject/35443478/
2025-12-05,我最特别的朋友,"['剧情', '喜剧', '犯罪']",['中国大陆'],2527,https://movie.douban.com/subject/30286372/
2025-12-05,最好的朋友,['剧情'],['中国大陆'],242,https://movie.douban.com/subject/35515190/
2025-12-06,内幕,"['剧情', '动作', '犯罪']",['中国香港'],4832,https://movie.douban.com/subject/30174089/
2025-12-06,蜡笔小新：灼热的春日部舞者们,"['喜剧', '动画', '音乐']",['日本'],3492,https://movie.douban.com/subject/37161026/
2025-12-06,比如父子,"['剧情', '科幻']","['中国大陆', '法国']",2756,https://movie.douban.com/subject/30305568/
2025-12-12,浪花朵朵,"['剧情', '爱情']",['中国大陆'],40,https://movie.douban.com/subject/37316990/
2025-12-16,岁岁平安,['剧情'],['中国大陆'],991,https://movie.douban.com/subject/36613850/
2025-12-19,阿凡达：火与烬,"['动作', '科幻', '奇幻']",['美国'],96290,https://movie.douban.com/subject/5348089/
2025-12-24,魔法坏女巫2,"['动作', '爱情', '奇幻']",['美国'],5529,https://movie.douban.com/subject/36175206/
2025-12-25,逆转上半场,"['剧情', '运动']",['中国香港'],152,https://movie.douban.com/subject/36996139/
2025-12-31,无名之辈：意义非凡,"['喜剧', '犯罪']",['中国大陆'],23180,https://movie.douban.com/subject/36311677/
2025-12-31,寻秦记,"['悬疑', '古装']",['中国香港'],13303,https://movie.douban.com/subject/26389539/
2025-12-31,用武之地,"['剧情', '动作', '战争']",['中国大陆'],3497,https://movie.douban.com/subject/35461578/
2025-12-31,匿杀,"['犯罪', '悬疑']",['中国大陆'],2636,https://movie.douban.com/subject/36073533/
2025-12-99,得闲谨制,"['剧情', '战争']",['中国大陆'],48829,https://movie.douban.com/subject/26671336/
2025-12-99,狂怒沙暴,"['喜剧', '动作', '惊悚']","['中国大陆', '美国']",4812,https://movie.douban.com/subject/27042557/
2025-12-99,我们意外的勇气,['剧情'],['中国台湾'],1490,https://movie.douban.com/subject/36953756/
2026-01-01,过家家,['剧情'],['中国大陆'],1223,https://movie.douban.com/subject/36790513/
2026-01-01,海绵宝宝：深海大冒险,"['喜剧', '动画', '奇幻']",['美国'],1105,https://movie.douban.com/subject/36389635/
2026-01-10,不过是上班,['喜剧'],['中国大陆'],309,https://movie.douban.com/subject/37193378/
2026-01-17,我的朋友安德烈,['剧情'],['中国大陆'],9277,https://movie.douban.com/subject/35416504/
2026-01-17,飞行家,"['剧情', '喜剧']",['中国大陆'],4425,https://movie.douban.com/subject/35700339/
2026-01-17,北回归线以北,['剧情'],['中国大陆'],129,https://movie.douban.com/subject/36941236/
2026-01-23,爆水管,"['喜剧', '犯罪']",['中国大陆'],1053,https://movie.douban.com/subject/37134618/
2026-01-99,重返寂静岭,"['剧情', '奇幻', '恐怖']","['法国', '德国']",11082,https://movie.douban.com/subject/34965089/
2026-04-03,凌晨两点半3,"['惊悚', '恐怖']",['中国大陆'],89,https://movie.douban.com/subject/36990246/
2026-05-01,千金不换,"['剧情', '喜剧']",['中国大陆'],2603,https://movie.douban.com/subject/36918875/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],87532,https://movie.douban.com/subject/36212391/
