release_date,title,genre,region,want_to_see,url
2025-03-21,倩女幽魂,"['爱情', '奇幻', '武侠']",['中国香港'],150765,https://movie.douban.com/subject/1297447/
2025-03-21,白雪公主,"['剧情', '爱情', '奇幻']","['美国', '意大利']",6925,https://movie.douban.com/subject/26908303/
2025-03-22,我会好好的,['剧情'],"['中国大陆', '中国香港']",3240,https://movie.douban.com/subject/36166566/
2025-03-22,怒水西流,"['犯罪', '悬疑']",['中国大陆'],3023,https://movie.douban.com/subject/30290253/
2025-03-25,追幸福的人,['剧情'],['中国大陆'],691,https://movie.douban.com/subject/35247652/
2025-04-02,特别的你,['纪录片'],['中国大陆'],329,https://movie.douban.com/subject/36946781/
2025-04-03,热烈,"['剧情', '喜剧']",['中国大陆'],72928,https://movie.douban.com/subject/35556001/
2025-04-03,不说话的爱,['剧情'],['中国大陆'],9290,https://movie.douban.com/subject/35907663/
2025-04-03,不完美逃脱,"['犯罪', '悬疑', '惊悚']",['中国大陆'],329,https://movie.douban.com/subject/35295042/
2025-04-04,我的世界大电影,"['动作', '动画', '奇幻']","['美国', '瑞典']",10301,https://movie.douban.com/subject/26149750/
2025-04-04,向阳·花,"['剧情', '犯罪']",['中国大陆'],9119,https://movie.douban.com/subject/36954004/
2025-04-04,下一个台风,['剧情'],['中国大陆'],5703,https://movie.douban.com/subject/36752985/
2025-04-04,阳光照耀青春里,['剧情'],"['中国大陆', '中国香港']",5383,https://movie.douban.com/subject/35411283/
2025-04-04,机动战士高达：跨时之战,"['科幻', '动画', '冒险']",['日本'],1406,https://movie.douban.com/subject/37143373/
2025-04-11,荒蛮故事,"['剧情', '喜剧', '犯罪']","['阿根廷', '西班牙']",300215,https://movie.douban.com/subject/24750126/
2025-04-11,速度与激情7,"['动作', '犯罪']","['美国', '中国大陆']",60864,https://movie.douban.com/subject/23761370/
2025-04-11,此心安处,['剧情'],['美国'],5946,https://movie.douban.com/subject/35782224/
2025-04-11,谍网追凶,"['动作', '惊悚']",['美国'],4615,https://movie.douban.com/subject/36251574/
2025-04-15,东四十条,['剧情'],['中国大陆'],6318,https://movie.douban.com/subject/36215199/
2025-04-30,水饺皇后,"['剧情', '传记']","['中国大陆', '中国香港']",5891,https://movie.douban.com/subject/33414470/
2025-04-99,孤独摇滚（上）,"['动画', '音乐']",['日本'],2375,https://movie.douban.com/subject/36415357/
2025-04-99,孤独摇滚（下）,"['剧情', '动画', '音乐']",['日本'],1241,https://movie.douban.com/subject/36613553/
2025-05-01,独一无二,['剧情'],['中国大陆'],2195,https://movie.douban.com/subject/36896644/
2025-05-01,猎金游戏,"['剧情', '犯罪']",['中国大陆'],2106,https://movie.douban.com/subject/35929258/
2025-05-01,苍茫的天涯是我的爱,"['剧情', '喜剧']",['中国大陆'],841,https://movie.douban.com/subject/36978067/
2025-05-01,好工作！,"['剧情', '喜剧']",['中国大陆'],361,https://movie.douban.com/subject/37039947/
2025-05-01,开心超人之逆世营救,"['儿童', '科幻', '动画']",['中国大陆'],223,https://movie.douban.com/subject/36851305/
2025-05-09,祭屋,"['惊悚', '恐怖']",['中国大陆'],198,https://movie.douban.com/subject/37193368/
2025-05-30,时间之子,"['动画', '奇幻', '冒险']",['中国大陆'],3574,https://movie.douban.com/subject/36469477/
2025-07-05,星河入梦,"['动作', '科幻', '冒险']",['中国大陆'],3176,https://movie.douban.com/subject/36883105/
2025-07-25,长安的荔枝,"['剧情', '喜剧', '古装']",['中国大陆'],7424,https://movie.douban.com/subject/36185502/
2025-07-31,731,"['剧情', '战争']",['中国大陆'],37221,https://movie.douban.com/subject/27605659/
2025-10-01,熊猫计划2,"['喜剧', '动作']",['中国大陆'],649,https://movie.douban.com/subject/37211128/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],79989,https://movie.douban.com/subject/36212391/
