release_date,title,genre,region,want_to_see,url
2026-02-17,惊蛰无声,"['剧情', '犯罪']",['中国大陆'],23191,https://movie.douban.com/subject/37242440/
2026-02-17,飞驰人生3,"['剧情', '喜剧', '运动']",['中国大陆'],15992,https://movie.douban.com/subject/37311135/
2026-02-17,星河入梦,"['科幻', '奇幻', '冒险']","['中国大陆', '中国香港']",10060,https://movie.douban.com/subject/36883105/
2026-02-17,熊猫计划之部落奇遇记,"['喜剧', '奇幻']",['中国大陆'],3075,https://movie.douban.com/subject/37211128/
2026-02-17,熊出没·年年有熊,"['喜剧', '动画', '奇幻']",['中国大陆'],2863,https://movie.douban.com/subject/37427493/
2026-02-19,重返·狼群,['纪录片'],['中国大陆'],53845,https://movie.douban.com/subject/26920269/
2026-02-20,夜王,"['剧情', '喜剧']","['中国大陆', '中国香港']",4580,https://movie.douban.com/subject/37375594/
2026-02-28,团圆令,"['动画', '奇幻', '冒险']",['中国大陆'],67,https://movie.douban.com/subject/37076025/
2026-03-06,暗黑新娘！,"['剧情', '犯罪', '惊悚']",['美国'],10893,https://movie.douban.com/subject/36503073/
2026-03-07,洛杉矶劫案,"['剧情', '动作', '犯罪']","['美国', '英国']",4058,https://movie.douban.com/subject/36901008/
2026-03-08,非穷尽列举,['剧情'],['英国'],18693,https://movie.douban.com/subject/37293378/
2026-03-13,呼啸山庄,"['剧情', '爱情']","['英国', '美国']",20753,https://movie.douban.com/subject/36963690/
2026-03-14,奇迹梦之队,"['喜剧', '动画', '冒险']",['美国'],1766,https://movie.douban.com/subject/36910970/
2026-03-14,拼桌,"['喜剧', '爱情']",['中国大陆'],1657,https://movie.douban.com/subject/36539452/
2026-03-14,上学路上之山海无阻,['纪录片'],['中国大陆'],276,https://movie.douban.com/subject/36650727/
2026-03-20,至尊马蒂,"['剧情', '运动']","['美国', '芬兰']",17744,https://movie.douban.com/subject/36691620/
2026-03-20,河狸变身计划,"['喜剧', '科幻', '动画']",['美国'],6094,https://movie.douban.com/subject/36999793/
2026-03-20,时间旅馆,"['剧情', '爱情']",['中国大陆'],713,https://movie.douban.com/subject/35700764/
2026-03-99,穿普拉达的女王,"['剧情', '喜剧']","['美国', '法国']",117773,https://movie.douban.com/subject/1482072/
2026-03-99,搜查瑠公圳,"['剧情', '历史', '犯罪']",['中国台湾'],529,https://movie.douban.com/subject/35736046/
2026-04-03,北回归线以北,['剧情'],['中国大陆'],531,https://movie.douban.com/subject/36941236/
2026-04-03,凌晨两点半3,"['惊悚', '恐怖']",['中国大陆'],186,https://movie.douban.com/subject/36990246/
2026-04-04,天才游戏,"['犯罪', '悬疑']",['中国大陆'],13637,https://movie.douban.com/subject/35159709/
2026-05-01,千金不换,"['剧情', '喜剧']",['中国大陆'],3144,https://movie.douban.com/subject/36918875/
2026-05-20,为我的心动买单,"['喜剧', '爱情']",['中国大陆'],1779,https://movie.douban.com/subject/37350266/
2026-05-20,错过了，遗憾吗？,"['喜剧', '爱情']",['中国大陆'],1618,https://movie.douban.com/subject/36117834/
2026-07-99,大唐妖探,"['喜剧', '动画', '悬疑']",['中国大陆'],516,https://movie.douban.com/subject/35464353/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],90611,https://movie.douban.com/subject/36212391/
