release_date,title,genre,region,want_to_see,url
2025-07-25,神奇4侠：初露锋芒,"['动作', '科幻', '冒险']",['美国'],29895,https://movie.douban.com/subject/34825559/
2025-07-25,戏台,"['剧情', '喜剧']","['中国大陆', '中国香港']",25965,https://movie.douban.com/subject/35483395/
2025-07-25,南京照相馆,"['剧情', '历史', '战争']",['中国大陆'],15889,https://movie.douban.com/subject/36809864/
2025-07-25,奇幻西游：新世界,"['喜剧', '动画', '冒险']",['中国台湾'],1469,https://movie.douban.com/subject/36588177/
2025-07-26,喜羊羊与灰太狼之异国破晓,"['喜剧', '动画']",['中国大陆'],908,https://movie.douban.com/subject/37337369/
2025-07-31,731,"['剧情', '战争']",['中国大陆'],57942,https://movie.douban.com/subject/27605659/
2025-08-02,无名,"['剧情', '历史', '悬疑']",['中国大陆'],86004,https://movie.douban.com/subject/35372742/
2025-08-02,浪浪山小妖怪,"['剧情', '喜剧', '动画']",['中国大陆'],16596,https://movie.douban.com/subject/36438475/
2025-08-02,麦克白,['剧情'],['英国'],785,https://movie.douban.com/subject/37070636/
2025-08-08,玛丽和麦克斯,"['剧情', '喜剧', '动画']","['澳大利亚', '美国']",323157,https://movie.douban.com/subject/3072124/
2025-08-08,东极岛,"['剧情', '历史', '战争']",['中国大陆'],17331,https://movie.douban.com/subject/26660874/
2025-08-08,奇遇,['喜剧'],['中国大陆'],1158,https://movie.douban.com/subject/36522427/
2025-08-08,不再退缩,"['剧情', '运动']",['中国大陆'],253,https://movie.douban.com/subject/37053028/
2025-08-09,猫和老鼠：星盘奇缘,"['喜剧', '动画']","['中国大陆', '美国']",1284,https://movie.douban.com/subject/37263706/
2025-08-15,山河为证,"['历史', '战争', '纪录片']",['中国大陆'],1489,https://movie.douban.com/subject/37355513/
2025-08-15,坪石先生,"['剧情', '传记']",['中国大陆'],890,https://movie.douban.com/subject/36738997/
2025-08-15,生还,[''],['中国大陆'],382,https://movie.douban.com/subject/37296895/
2025-08-16,坏蛋联盟2,"['喜剧', '科幻', '犯罪']",['美国'],9812,https://movie.douban.com/subject/36829507/
2025-08-16,捕风追影,"['剧情', '动作', '犯罪']","['中国大陆', '中国香港']",4784,https://movie.douban.com/subject/36600459/
2025-08-16,非人哉：限时玩家,"['剧情', '喜剧', '动画']",['中国大陆'],894,https://movie.douban.com/subject/37179769/
2025-08-23,赎梦,"['犯罪', '惊悚', '恐怖']",['中国香港'],2952,https://movie.douban.com/subject/35480795/
2025-08-28,无名指,['剧情'],"['中国香港', '中国大陆']",733,https://movie.douban.com/subject/36208097/
2025-08-29,7天,"['剧情', '爱情']",['中国大陆'],11101,https://movie.douban.com/subject/36208089/
2025-08-29,脱缰者也,"['喜剧', '犯罪']",['中国大陆'],5590,https://movie.douban.com/subject/36453173/
2025-08-29,有朵云像你,"['剧情', '爱情', '奇幻']",['中国大陆'],1419,https://movie.douban.com/subject/36638072/
2025-08-99,青蛇,"['剧情', '爱情', '奇幻']","['中国香港', '中国大陆']",147568,https://movie.douban.com/subject/1303394/
2025-08-99,绑架毛乎乎,"['剧情', '喜剧', '犯罪']",['中国大陆'],2770,https://movie.douban.com/subject/26715452/
2025-08-99,奇迹女孩,"['剧情', '动画']","['法国', '比利时']",1612,https://movie.douban.com/subject/34960037/
2025-10-01,熊猫计划2,"['喜剧', '动作']",['中国大陆'],1215,https://movie.douban.com/subject/37211128/
2025-10-01,猪猪侠·一只老猪的逆袭,"['剧情', '喜剧', '动画']",['中国大陆'],608,https://movie.douban.com/subject/37282414/
2025-11-15,三滴血,"['剧情', '犯罪']",['中国大陆'],10777,https://movie.douban.com/subject/30286126/
2025-12-31,无名之辈：意义非凡,"['喜剧', '犯罪']",['中国大陆'],20377,https://movie.douban.com/subject/36311677/
2025-12-31,浪浪人生,['剧情'],['中国大陆'],1787,https://movie.douban.com/subject/36207392/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],83855,https://movie.douban.com/subject/36212391/
