release_date,title,genre,region,want_to_see,url
2025-09-12,家庭简史,"['剧情', '悬疑', '家庭']","['中国大陆', '丹麦']",5241,https://movie.douban.com/subject/34935178/
2025-09-12,地球脉动：万物有道,['纪录片'],['英国'],473,https://movie.douban.com/subject/37502490/
2025-09-13,逃离抢钱镇,"['喜剧', '犯罪']",['美国'],6535,https://movie.douban.com/subject/35897024/
2025-09-13,轻于鸿毛,['剧情'],['中国大陆'],5438,https://movie.douban.com/subject/36782374/
2025-09-13,熊孩子·探险熊兵,"['儿童', '动画', '冒险']",['中国大陆'],540,https://movie.douban.com/subject/36319998/
2025-09-15,只此青绿,"['剧情', '历史', '歌舞']",['中国大陆'],33356,https://movie.douban.com/subject/36401998/
2025-09-18,731,"['剧情', '战争']",['中国大陆'],88898,https://movie.douban.com/subject/27605659/
2025-09-19,这周五的游乐场,"['剧情', '家庭']",['中国大陆'],713,https://movie.douban.com/subject/36331129/
2025-09-20,汉斯·季默与朋友们：沙漠之钻,"['纪录片', '音乐']","['美国', '英国']",2633,https://movie.douban.com/subject/37234302/
2025-10-01,刺杀小说家2,"['动作', '奇幻']",['中国大陆'],14402,https://movie.douban.com/subject/35382381/
2025-10-01,抓特务,"['剧情', '犯罪']",['中国大陆'],5859,https://movie.douban.com/subject/36812879/
2025-10-01,三国的星空第一部,"['剧情', '历史', '动画']",['中国大陆'],3999,https://movie.douban.com/subject/36830173/
2025-10-01,熊猫计划2,"['喜剧', '动作']",['中国大陆'],1561,https://movie.douban.com/subject/37211128/
2025-10-01,猪猪侠·一只老猪的逆袭,"['喜剧', '动画']",['中国大陆'],1274,https://movie.douban.com/subject/37282414/
2025-10-17,一战再战,"['剧情', '犯罪', '惊悚']",['美国'],11431,https://movie.douban.com/subject/36176155/
2025-10-18,偷天盗日,"['犯罪', '惊悚']",['美国'],3545,https://movie.douban.com/subject/36779171/
2025-10-18,醉刀客,"['剧情', '动作', '古装']",['中国大陆'],285,https://movie.douban.com/subject/36847664/
2025-10-99,小兵张嘎,"['剧情', '喜剧', '战争']",['中国大陆'],141,https://movie.douban.com/subject/36357382/
2025-11-15,三滴血,"['剧情', '犯罪']",['中国大陆'],12502,https://movie.douban.com/subject/30286126/
2025-12-31,无名之辈：意义非凡,"['喜剧', '犯罪']",['中国大陆'],21164,https://movie.douban.com/subject/36311677/
2025-12-31,浪浪人生,['剧情'],['中国大陆'],3017,https://movie.douban.com/subject/36207392/
2025-12-31,匿杀,"['犯罪', '悬疑']",['中国大陆'],1431,https://movie.douban.com/subject/36073533/
2026-05-01,千金不换,"['剧情', '喜剧']",['中国大陆'],2095,https://movie.douban.com/subject/36918875/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],85329,https://movie.douban.com/subject/36212391/
